# k-point: 0.000000  0.000000  0.000000
# band     ipr_up            ipr_norm_up       ipr_dw            ipr_norm_dw       Energy_up(eV)   Energy_dw(eV)
   769   1.0796584852e-05   7.2863415513e-02   1.0796582525e-05   7.2863351575e-02      27.132200      27.132200
   770   1.2525258912e-05   8.7351531754e-02   1.2525254026e-05   8.7351437635e-02      27.162900      27.162900
   771   1.2529563411e-05   8.7387608002e-02   1.2529575722e-05   8.7387657995e-02      27.162900      27.162900
   772   1.1661712391e-05   8.0114098932e-02   1.1661795689e-05   8.0114748255e-02      27.204300      27.204300
   773   1.1656966765e-05   8.0074325575e-02   1.1657009148e-05   8.0074632002e-02      27.204400      27.204400
   774   9.3484138606e-06   6.0726211551e-02   9.3484129091e-06   6.0726166454e-02      27.211800      27.211800
   775   9.3402147842e-06   6.0657494623e-02   9.3401875329e-06   6.0657229146e-02      27.211800      27.211800
   776   1.2705002438e-05   8.8857972533e-02   1.2705036958e-05   8.8858207767e-02      27.215500      27.215500
   777   9.7330916100e-06   6.3950217785e-02   9.7330984975e-06   6.3950236444e-02      27.225600      27.225600
   778   9.3998368854e-06   6.1157190865e-02   9.3998398419e-06   6.1157178261e-02      27.235500      27.235500
   779   9.2839865816e-06   6.0186242838e-02   9.2840153403e-06   6.0186447068e-02      27.245900      27.245900
   780   9.2783469730e-06   6.0138976956e-02   9.2783917598e-06   6.0139315547e-02      27.246000      27.246000
   781   9.6794200883e-06   6.3500393691e-02   9.6794518008e-06   6.3500620680e-02      27.251100      27.251100
   782   1.0090960517e-05   6.6949537581e-02   1.0090954248e-05   6.6949444159e-02      27.263600      27.263600
   783   7.7983274278e-06   4.7734848439e-02   7.7983337924e-06   4.7734872488e-02      27.271200      27.271200
   784   7.8004870186e-06   4.7752948093e-02   7.8005041457e-06   4.7753062332e-02      27.271200      27.271200
   785   7.6498289839e-06   4.6490274483e-02   7.6498423131e-06   4.6490357651e-02      27.285800      27.285800
   786   7.9934333616e-06   4.9370042438e-02   7.9932738329e-06   4.9368675140e-02      27.301200      27.301200
   787   7.9879097284e-06   4.9323748551e-02   7.9880340447e-06   4.9324760202e-02      27.301200      27.301200
   788   1.0413606075e-05   6.9653648468e-02   1.0413584498e-05   6.9653425122e-02      27.301700      27.301700
   789   8.8259243166e-06   5.6347196778e-02   8.8262313367e-06   5.6349735445e-02      27.305100      27.305100
   790   8.8290986798e-06   5.6373801298e-02   8.8293508737e-06   5.6375880448e-02      27.305100      27.305100
   791   8.4879909304e-06   5.3514957727e-02   8.4879720725e-06   5.3514766901e-02      27.326500      27.326500
   792   7.6566341765e-06   4.6547309191e-02   7.6566196779e-06   4.6547159099e-02      27.333300      27.333300
   793   7.6567457375e-06   4.6548244190e-02   7.6567465345e-06   4.6548222291e-02      27.333300      27.333300
   794   9.3117572891e-06   6.0418990728e-02   9.3117934704e-06   6.0419257027e-02      27.352400      27.352400
   795   9.3104735183e-06   6.0408231371e-02   9.3105061598e-06   6.0408468009e-02      27.352400      27.352400
   796   1.0232764444e-05   6.8138004410e-02   1.0232766467e-05   6.8137979771e-02      27.365200      27.365200
   797   9.8303369797e-06   6.4765236795e-02   9.8303466914e-06   6.4765278631e-02      27.384300      27.384300
   798   9.8328746923e-06   6.4786505509e-02   9.8328638277e-06   6.4786374882e-02      27.384400      27.384400
   799   8.4805389527e-06   5.3452502276e-02   8.4805249772e-06   5.3452352407e-02      27.388500      27.388500
   800   1.0096729381e-05   6.6997886760e-02   1.0096074741e-05   6.6992359280e-02      27.426700      27.426700
   801   8.5723086517e-06   5.4221629376e-02   8.5718574090e-06   5.4217814284e-02      27.426800      27.426800
   802   8.6541370816e-06   5.4907438130e-02   8.6541845448e-06   5.4907802305e-02      27.426900      27.426900
   803   1.2924707755e-05   9.0699335368e-02   1.2924715611e-05   9.0699346025e-02      27.439200      27.439200
   804   9.7188011726e-06   6.3830448812e-02   9.7188108587e-06   6.3830490998e-02      27.452900      27.452900
   805   9.7219094377e-06   6.3856499360e-02   9.7219067563e-06   6.3856437877e-02      27.452900      27.452900
   806   8.0594424380e-06   4.9923268285e-02   8.0594546285e-06   4.9923339842e-02      27.496600      27.496600
   807   8.0604408968e-06   4.9931636425e-02   8.0604286867e-06   4.9931503474e-02      27.496600      27.496600
   808   9.0542283396e-06   5.8260625862e-02   9.0542182273e-06   5.8260505473e-02      27.519700      27.519700
   809   8.3343322062e-06   5.2227135166e-02   8.3343178988e-06   5.2226983253e-02      27.523500      27.523500
   810   8.3330129438e-06   5.2216078352e-02   8.3330089037e-06   5.2216012497e-02      27.523600      27.523600
   811   8.8327614366e-06   5.6404499073e-02   8.8327550851e-06   5.6404411321e-02      27.529200      27.529200
   812   1.0259214569e-05   6.8359684418e-02   1.0259232612e-05   6.8359793917e-02      27.544700      27.544700
   813   9.0618234447e-06   5.8324280872e-02   9.0618799137e-06   5.8324718467e-02      27.554600      27.554600
   814   9.0615513505e-06   5.8322000436e-02   9.0616503411e-06   5.8322794406e-02      27.554600      27.554600
   815   9.9994352179e-06   6.6182458807e-02   9.9994535050e-06   6.6182571661e-02      27.566700      27.566700
   816   1.0365615320e-05   6.9251435200e-02   1.0365607591e-05   6.9251328164e-02      27.575300      27.575300
   817   1.0411613143e-05   6.9636945591e-02   1.0411571186e-05   6.9636551454e-02      27.591300      27.591300
   818   1.0407776083e-05   6.9604786966e-02   1.0407759716e-05   6.9604607324e-02      27.591400      27.591400
   819   9.7146215418e-06   6.3795419087e-02   9.7145612013e-06   6.3794874397e-02      27.608200      27.608200
   820   9.7062538655e-06   6.3725289113e-02   9.7062415681e-06   6.3725147117e-02      27.608200      27.608200
   821   9.8684167335e-06   6.5084385391e-02   9.8684091915e-06   6.5084282431e-02      27.613600      27.613600
   822   1.2086302282e-05   8.3672611109e-02   1.2086278004e-05   8.3672356683e-02      27.633000      27.633000
   823   1.2088024397e-05   8.3687044256e-02   1.2088032229e-05   8.3687058938e-02      27.633000      27.633000
   824   1.3538811992e-05   9.5846178128e-02   1.3538841238e-05   9.5846364944e-02      27.702500      27.702500
   825   1.3544060517e-05   9.5890166315e-02   1.3544046253e-05   9.5889988454e-02      27.702600      27.702600
   826   9.0403388901e-06   5.8144217591e-02   9.0403260569e-06   5.8144074468e-02      27.748900      27.748900
   827   9.0375361193e-06   5.8120727408e-02   9.0375147100e-06   5.8120512423e-02      27.749000      27.749000
   828   8.5055016242e-06   5.3661715854e-02   8.5054971942e-06   5.3661645860e-02      27.782800      27.782800
   829   9.8649914275e-06   6.5055677705e-02   9.8649872595e-06   6.5055603040e-02      27.830800      27.830800
   830   1.1279544351e-05   7.6911126721e-02   1.1279532851e-05   7.6910983461e-02      27.842900      27.842900
   831   8.5216033840e-06   5.3796665624e-02   8.5216028088e-06   5.3796627857e-02      27.881000      27.881000
   832   1.0442685015e-05   6.9897360729e-02   1.0442682424e-05   6.9897296360e-02      27.923900      27.923900
   833   1.0441773881e-05   6.9889724463e-02   1.0441786874e-05   6.9889790710e-02      27.923900      27.923900
   834   9.6272996053e-06   6.3063568940e-02   9.6273024503e-06   6.3063554251e-02      27.965600      27.965600
   835   9.6266711365e-06   6.3058301707e-02   9.6266653271e-06   6.3058214489e-02      27.965600      27.965600
   836   8.8190531459e-06   5.6289609104e-02   8.8190619605e-06   5.6289648529e-02      28.026000      28.026000
   837   1.2583567083e-05   8.7840215866e-02   1.2583562297e-05   8.7840122291e-02      28.113800      28.113800
   838   1.2584597700e-05   8.7848853532e-02   1.2584608126e-05   8.7848887444e-02      28.113800      28.113800
   839   8.7362820599e-06   5.5595899894e-02   8.7362730051e-06   5.5595789974e-02      28.133800      28.133800
   840   1.1119134672e-05   7.5566724020e-02   1.1119110492e-05   7.5566475295e-02      28.173600      28.173600
   841   1.1121113069e-05   7.5583305076e-02   1.1121104560e-05   7.5583187686e-02      28.173600      28.173600
   842   9.5315818401e-06   6.2261352871e-02   9.5315784755e-06   6.2261286623e-02      28.276800      28.276800
   843   9.5300129449e-06   6.2248203870e-02   9.5300110084e-06   6.2248149600e-02      28.276800      28.276800
   844   6.4549167819e-06   3.6475646927e-02   6.4549144765e-06   3.6475605098e-02      28.297600      28.297600
   845   9.0161257887e-06   5.7941286202e-02   9.0161251729e-06   5.7941245596e-02      28.379600      28.379600
   846   1.7037569451e-05   1.2516946464e-01   1.7037577753e-05   1.2516945825e-01      28.515700      28.515700
   847   1.7023856890e-05   1.2505453888e-01   1.7023860088e-05   1.2505448979e-01      28.515800      28.515800
   848   1.7486405456e-05   1.2893118489e-01   1.7486402051e-05   1.2893107812e-01      28.640800      28.640800
   849   1.7258853134e-05   1.2702405585e-01   1.7258856979e-05   1.2702401100e-01      28.763900      28.763900
   850   1.7258832882e-05   1.2702388612e-01   1.7258833931e-05   1.2702381783e-01      28.764000      28.764000
   851   1.9352764754e-05   1.4457324898e-01   1.9352766721e-05   1.4457317781e-01      28.998200      28.998200
   852   1.4018140096e-05   9.9863454401e-02   1.4018141396e-05   9.9863404584e-02      29.063700      29.063700
   853   1.4021099073e-05   9.9888253755e-02   1.4021094905e-05   9.9888158095e-02      29.063800      29.063800
   854   1.3013597459e-05   9.1444325060e-02   1.3013595914e-05   9.1444256476e-02      29.084800      29.084800
   855   8.2546683811e-06   5.1559468088e-02   8.2546691033e-06   5.1559442542e-02      29.764300      29.764300
   856   7.4670194905e-06   4.4958137655e-02   7.4670184480e-06   4.4958101298e-02      29.815800      29.815800
   857   7.4667344661e-06   4.4955748849e-02   7.4667350802e-06   4.4955726377e-02      29.815900      29.815900
   858   5.8851374445e-06   3.1700293690e-02   5.8851433998e-06   3.1700323971e-02      29.957800      29.957800
   859   5.2270185538e-06   2.6184561599e-02   5.2270185736e-06   2.6184545459e-02      29.988700      29.988700
   860   5.2270517907e-06   2.6184840160e-02   5.2270476549e-06   2.6184789191e-02      29.988800      29.988800
   861   6.7216407345e-06   3.8711075639e-02   6.7216412747e-06   3.8711056312e-02      30.006800      30.006800
   862   5.1286386143e-06   2.5360033696e-02   5.1286414460e-06   2.5360041619e-02      30.035400      30.035400
   863   5.1277334519e-06   2.5352447478e-02   5.1277427104e-06   2.5352509269e-02      30.035400      30.035400
   864   4.9962353701e-06   2.4250354528e-02   4.9962335816e-06   2.4250324399e-02      30.058200      30.058200
