# k-point: 0.000000  0.000000  0.000000
# band     ipr_up            ipr_norm_up       ipr_dw            ipr_norm_dw       Energy_up(eV)   Energy_dw(eV)
   782   8.3190829596e-06   4.4096755183e-02   8.8401446517e-06   5.4729829721e-02      27.305700      27.314500
   783   8.3164503588e-06   4.4078467725e-02   8.8197169841e-06   5.4566925654e-02      27.305700      27.314500
   784   9.7469960221e-06   5.4015805700e-02   9.2478787402e-06   5.7981377694e-02      27.312500      27.317600
   785   9.8423388620e-06   5.4678108238e-02   9.2654396171e-06   5.8121420030e-02      27.312600      27.317600
   786   8.7005612088e-06   4.6746707848e-02   1.0029495987e-05   6.4214523381e-02      27.312700      27.327500
   787   1.0201758628e-05   5.7174830842e-02   8.8883101967e-06   5.5113934422e-02      27.323300      27.327600
   788   7.1853103122e-06   3.6220961860e-02   7.0685956192e-06   4.0602297022e-02      27.342100      27.358200
   789   7.1828737828e-06   3.6204036419e-02   7.0656459136e-06   4.0578774071e-02      27.342100      27.358300
   790   6.6494230513e-06   3.2498401326e-02   6.8239701851e-06   3.8651488009e-02      27.360400      27.366900
   791   6.8764162826e-06   3.4075218142e-02   6.8732145199e-06   3.9044195712e-02      27.366200      27.371600
   792   6.8789001156e-06   3.4092472179e-02   6.8830159925e-06   3.9122359298e-02      27.366300      27.371700
   793   9.9482428127e-06   5.5413773920e-02   9.4625158922e-06   5.9693039820e-02      27.367100      27.371900
   794   6.6798206789e-06   3.2709559563e-02   6.7355738583e-06   3.7946555787e-02      27.377100      27.382900
   795   6.6845182294e-06   3.2742191270e-02   6.7389206008e-06   3.7973244980e-02      27.377200      27.383000
   796   7.1070147682e-06   3.5677078989e-02   7.3177174935e-06   4.2588963697e-02      27.383200      27.391700
   797   7.8118621376e-06   4.0573327120e-02   7.8564296825e-06   4.6885019818e-02      27.390100      27.397500
   798   7.8144211186e-06   4.0591103175e-02   7.8585481658e-06   4.6901914040e-02      27.390100      27.397600
   799   1.0740142827e-05   6.0914736445e-02   7.6221822924e-06   4.5016972362e-02      27.415800      27.429600
   800   8.1372394866e-06   4.2833572821e-02   8.4328422409e-06   5.1481724237e-02      27.427600      27.445800
   801   7.4366181222e-06   3.7966680789e-02   7.7746594564e-06   4.6232928613e-02      27.446300      27.455600
   802   7.4362954414e-06   3.7964439275e-02   7.7749459074e-06   4.6235212968e-02      27.446300      27.455600
   803   1.1347411778e-05   6.5133152508e-02   1.1604181564e-05   7.6772133454e-02      27.455500      27.463800
   804   9.3676072588e-06   5.1380367726e-02   9.6023181958e-06   6.0807918144e-02      27.469100      27.482200
   805   9.3686796091e-06   5.1387816847e-02   9.6043756047e-06   6.0824325317e-02      27.469200      27.482200
   806   8.0860639408e-06   4.2478080014e-02   7.7654920327e-06   4.6159821363e-02      27.494500      27.508500
   807   8.0846519582e-06   4.2468271625e-02   7.7656592375e-06   4.6161154768e-02      27.494500      27.508500
   808   9.0054291476e-06   4.8864484178e-02   9.0788040337e-06   5.6633061390e-02      27.525100      27.532700
   809   9.0044358517e-06   4.8857584212e-02   9.0748094772e-06   5.6601206089e-02      27.525100      27.532800
   810   9.2854295669e-06   5.0809517372e-02   9.4134665782e-06   5.9301887346e-02      27.525500      27.533200
   811   8.9487545646e-06   4.8470792106e-02   8.8578480979e-06   5.4871008999e-02      27.545000      27.550400
   812   1.1128215682e-05   6.3610498782e-02   8.8529728033e-06   5.4832130096e-02      27.555300      27.560500
   813   8.8888537403e-06   4.8054688832e-02   8.8504002889e-06   5.4811615122e-02      27.555600      27.560600
   814   8.9021522471e-06   4.8147067397e-02   1.1080853860e-05   7.2598763645e-02      27.555700      27.561400
   815   9.2275990598e-06   5.0407795631e-02   9.2471356938e-06   5.7975452139e-02      27.571200      27.577100
   816   9.0148345382e-06   4.8929819070e-02   8.7933090049e-06   5.4356330529e-02      27.588700      27.596500
   817   9.0151972410e-06   4.8932338598e-02   8.7913812498e-06   5.4340957303e-02      27.588700      27.596500
   818   9.9145951144e-06   5.5180038948e-02   1.0125789575e-05   6.4982433721e-02      27.594100      27.601100
   819   9.9157434510e-06   5.5188015911e-02   1.0126225404e-05   6.4985909317e-02      27.594100      27.601100
   820   8.8028175328e-06   4.7457035157e-02   8.7792377987e-06   5.4244117193e-02      27.599400      27.603000
   821   9.6851972724e-06   5.3586518416e-02   9.7597377754e-06   6.2063288567e-02      27.614400      27.620000
   822   9.6817642076e-06   5.3562670506e-02   9.7569199066e-06   6.2040816971e-02      27.614400      27.620000
   823   1.0174080640e-05   5.6982564681e-02   1.0468742342e-05   6.7717371527e-02      27.624400      27.634200
   824   9.0956121498e-06   4.9490943714e-02   9.3970990394e-06   5.9171361498e-02      27.660900      27.694900
   825   9.0933620215e-06   4.9475313115e-02   9.3940743492e-06   5.9147240568e-02      27.661000      27.695000
   826   1.0845136789e-05   6.1644080854e-02   1.0051957900e-05   6.4393649903e-02      27.678900      27.741700
   827   1.0035774475e-05   5.6021815825e-02   1.0056299303e-05   6.4428271191e-02      27.711000      27.741700
   828   1.0037487685e-05   5.6033716700e-02   1.1140050906e-05   7.3070841011e-02      27.711000      27.743600
   829   8.3953629569e-06   4.4626636985e-02   8.4381346286e-06   5.1523929324e-02      27.729700      27.770400
   830   9.9368792441e-06   5.5334836473e-02   1.0141528151e-05   6.5107943787e-02      27.802200      27.856200
   831   9.9358610569e-06   5.5327763598e-02   1.0139947704e-05   6.5095340235e-02      27.802200      27.856300
   832   1.1089049117e-05   6.3338426798e-02   1.1164003627e-05   7.3261856246e-02      27.884300      27.893600
   833   8.8155977480e-06   4.7545813391e-02   8.6664387334e-06   5.3344580994e-02      27.900300      27.915600
   834   8.9285894226e-06   4.8330714207e-02   8.7589475789e-06   5.4082309229e-02      27.907200      27.932600
   835   8.9275498608e-06   4.8323492853e-02   8.7586365590e-06   5.4079828945e-02      27.907200      27.932600
   836   1.0293899174e-05   5.7814888527e-02   9.8302128663e-06   6.2625304708e-02      27.966600      27.992500
   837   9.6230413309e-06   5.3154749886e-02   9.5296985123e-06   6.0228799568e-02      28.036300      28.055600
   838   9.6242052710e-06   5.3162835239e-02   9.5304734058e-06   6.0234979094e-02      28.036400      28.055600
   839   9.9360955107e-06   5.5329392240e-02   9.4714935009e-06   5.9764633357e-02      28.073900      28.109500
   840   9.9365091455e-06   5.5332265569e-02   9.4706278615e-06   5.9757730162e-02      28.074000      28.109500
   841   9.1325347697e-06   4.9747428049e-02   8.9579066282e-06   5.5668943537e-02      28.117600      28.132300
   842   9.0021865693e-06   4.8841959489e-02   9.3887192507e-06   5.9104535384e-02      28.144800      28.171800
   843   9.0024589083e-06   4.8843851302e-02   9.3897099056e-06   5.9112435537e-02      28.144800      28.171800
   844   9.5706895797e-06   5.2791086524e-02   7.2139749156e-06   4.1761650066e-02      28.278500      28.312900
   845   9.5723555652e-06   5.2802659353e-02   8.5664444772e-06   5.2547159021e-02      28.278600      28.320800
   846   8.0545433556e-06   4.2259121111e-02   8.5655937101e-06   5.2540374428e-02      28.291500      28.320800
   847   5.9074824620e-06   2.7344483781e-02   6.5043235898e-06   3.6102409410e-02      28.324900      28.333300
   848   7.4070555395e-06   3.7761323223e-02   8.7581373539e-06   5.4075847945e-02      28.351500      28.401000
   849   6.7969942462e-06   3.3523510050e-02   8.6851727896e-06   5.3493979056e-02      28.356000      28.407700
   850   6.7855881034e-06   3.3444276860e-02   8.6627425132e-06   5.3315104829e-02      28.356000      28.407700
   851   1.2401455681e-05   7.2455107183e-02   1.3256557363e-05   8.9949298018e-02      28.503900      28.572700
   852   2.3765762650e-05   1.5139768280e-01   1.7631965231e-05   1.2484176590e-01      28.525600      28.641000
   853   1.5055470178e-05   9.0891316334e-02   1.7619558728e-05   1.2474282804e-01      28.533500      28.641000
   854   1.5068364360e-05   9.0980886240e-02   2.3996332616e-05   1.7559554504e-01      28.533500      28.657200
   855   7.9458792437e-06   4.1504281868e-02   8.2196335244e-06   4.9781453424e-02      29.710900      29.743300
   856   8.4896151920e-06   4.5281363597e-02   8.3529890941e-06   5.0844921122e-02      29.791500      29.807700
   857   8.4899244635e-06   4.5283511963e-02   8.3531644246e-06   5.0846319326e-02      29.791500      29.807700
   858   7.2875219528e-06   3.6930978774e-02   6.4170749209e-06   3.5406629389e-02      29.873300      29.917500
   859   8.8547293383e-06   4.7817642420e-02   8.5262566076e-06   5.2226673711e-02      29.928600      29.953200
   860   8.8547940529e-06   4.7818091962e-02   8.5262071720e-06   5.2226279478e-02      29.928700      29.953300
   861   8.0738023334e-06   4.2392904308e-02   7.2207718861e-06   4.1815853716e-02      29.973900      30.001000
   862   4.6604613865e-06   1.8682006094e-02   4.9136303264e-06   2.3417143194e-02      30.057700      30.065600
