# k-point: 0.000000  0.000000  0.000000
# band     ipr_up            ipr_norm_up       ipr_dw            ipr_norm_dw       Energy_up(eV)   Energy_dw(eV)
   520   5.0587331292e-06   1.1671254251e-02   4.8622585546e-06   9.7665227378e-03      20.925500      20.931300
   521   5.0636721824e-06   1.1716849947e-02   4.8673072841e-06   9.8111417593e-03      20.925600      20.931300
   522   5.1531168408e-06   1.2542573290e-02   5.3090446097e-06   1.3715071947e-02      20.934900      20.940400
   523   5.1493970462e-06   1.2508233382e-02   5.3049597300e-06   1.3678971114e-02      20.934900      20.940500
   524   4.4722455671e-06   6.2569961128e-03   4.4653227697e-06   6.2585339319e-03      20.940900      20.947100
   525   5.7236879993e-06   1.7809896482e-02   5.7430680009e-06   1.7550828902e-02      20.943500      20.947900
   526   5.2398400768e-06   1.3343173364e-02   5.2303703671e-06   1.3019774690e-02      21.050800      21.059500
   527   4.6682953268e-06   8.0668622984e-03   4.6832576951e-06   8.1845716128e-03      21.061700      21.066900
   528   4.6688362238e-06   8.0718556800e-03   4.6840108516e-06   8.1912277641e-03      21.061800      21.067000
   529   6.3462193095e-06   2.3556898516e-02   6.3722488877e-06   2.3111324053e-02      21.125000      21.129100
   530   6.3450007854e-06   2.3545649507e-02   6.3709232158e-06   2.3099608198e-02      21.125100      21.129100
   531   6.9715512348e-06   2.9329754898e-02   6.9666406082e-06   2.8364363917e-02      21.141200      21.148400
   532   7.0131335934e-06   2.9713629403e-02   7.0654092340e-06   2.9237248768e-02      21.224300      21.235200
   533   6.3677306363e-06   2.3755483932e-02   6.3016505871e-06   2.2487399334e-02      21.267700      21.274500
   534   6.3673802600e-06   2.3752249374e-02   6.3013061274e-06   2.2484355111e-02      21.267700      21.274500
   535   5.7439646636e-06   1.7997083904e-02   5.7444544872e-06   1.7563082215e-02      21.324900      21.328400
   536   5.3862825712e-06   1.4695081773e-02   5.3922853238e-06   1.4450726187e-02      21.339200      21.346300
   537   5.2987586873e-06   1.3887090384e-02   5.2603425537e-06   1.3284659085e-02      21.356800      21.362100
   538   5.2987228571e-06   1.3886759611e-02   5.2603361163e-06   1.3284602194e-02      21.356800      21.362200
   539   5.5794053160e-06   1.6477926731e-02   5.5389800479e-06   1.5747166240e-02      21.385200      21.388600
   540   5.5722907786e-06   1.6412247687e-02   5.5322744766e-06   1.5687904591e-02      21.385200      21.388600
   541   5.9983108025e-06   2.0345122876e-02   6.0211544827e-06   2.0008466389e-02      21.389200      21.392500
   542   5.6184530695e-06   1.6838402605e-02   5.6548239072e-06   1.6770956427e-02      21.392200      21.396700
   543   5.6183808577e-06   1.6837735971e-02   5.6549698554e-06   1.6772246270e-02      21.392200      21.396800
   544   5.4271618285e-06   1.5072465482e-02   5.3662980262e-06   1.4221058939e-02      21.406700      21.412200
   545   5.3466891130e-06   1.4329568134e-02   5.5283596607e-06   1.5653306727e-02      21.409400      21.413600
   546   5.2875956037e-06   1.3784036508e-02   5.2729977409e-06   1.3396501495e-02      21.409500      21.415000
   547   5.2854574528e-06   1.3764297810e-02   5.2735579057e-06   1.3401452049e-02      21.409600      21.415000
   548   5.6712703643e-06   1.7325994307e-02   5.6099875810e-06   1.6374707622e-02      21.418300      21.423300
   549   5.6726375137e-06   1.7338615376e-02   5.6113143247e-06   1.6386432950e-02      21.418300      21.423300
   550   5.7001445001e-06   1.7592550727e-02   5.6975633065e-06   1.7148673277e-02      21.427600      21.430600
   551   6.7731924030e-06   2.7498572126e-02   6.9624272091e-06   2.8327127272e-02      21.431800      21.439100
   552   6.7757232231e-06   2.7521935815e-02   6.9648240895e-06   2.8348310118e-02      21.431800      21.439100
   553   6.3567047957e-06   2.3653697038e-02   6.4101741622e-06   2.3446495241e-02      21.436500      21.446200
   554   5.7137512728e-06   1.7718163927e-02   5.6748541536e-06   1.6947977201e-02      21.441700      21.446800
   555   5.7137405556e-06   1.7718064990e-02   5.6749694077e-06   1.6948995780e-02      21.441700      21.446800
   556   6.2246525946e-06   2.2434635031e-02   6.3745665171e-06   2.3131806504e-02      21.451700      21.455700
   557   6.2261352705e-06   2.2448322602e-02   6.3777375620e-06   2.3159831164e-02      21.451700      21.455800
   558   5.7658108004e-06   1.8198760174e-02   5.7801757438e-06   1.7878775012e-02      21.454400      21.458200
   559   5.5101165447e-06   1.5838275836e-02   5.5339629916e-06   1.5702827135e-02      21.465400      21.471600
   560   5.5104349585e-06   1.5841215327e-02   5.5342384228e-06   1.5705261306e-02      21.465400      21.471700
   561   5.8939175181e-06   1.9381398790e-02   5.8812467751e-06   1.8772007772e-02      21.477400      21.482000
   562   5.8933486569e-06   1.9376147252e-02   5.8812249790e-06   1.8771815144e-02      21.477500      21.482000
   563   6.8310299009e-06   2.8032508673e-02   6.8278838286e-06   2.7138076824e-02      21.481700      21.489900
   564   5.8061335815e-06   1.8571006680e-02   5.7709958919e-06   1.7797646480e-02      21.492200      21.496100
   565   6.9822791508e-06   2.9428791451e-02   6.9817920796e-06   2.8498267672e-02      21.511600      21.515700
   566   6.9821342970e-06   2.9427454208e-02   6.9817674907e-06   2.8498050364e-02      21.511600      21.515800
   567   7.7419449143e-06   3.6441773153e-02   7.7342979852e-06   3.5148669055e-02      21.591100      21.595600
   568   7.7422501426e-06   3.6444590919e-02   7.7343826904e-06   3.5149417652e-02      21.591100      21.595600
   569   9.2660397114e-06   5.0511709485e-02   9.2928900975e-06   4.8922997019e-02      21.601700      21.611600
   570   8.2556184804e-06   4.1183836694e-02   8.2100696332e-06   3.9353383466e-02      21.646600      21.657900
   571   5.8809258624e-06   1.9261464145e-02   5.8692146610e-06   1.8665671877e-02      21.714900      21.721900
   572   5.8815358269e-06   1.9267095134e-02   5.8697216762e-06   1.8670152712e-02      21.714900      21.721900
   573   6.8220560054e-06   2.7949664654e-02   6.8377393945e-06   2.7225177097e-02      21.737100      21.741700
   574   6.8189918917e-06   2.7921377775e-02   6.8370325129e-06   2.7218929909e-02      21.737100      21.741700
   575   6.0929162534e-06   2.1218488937e-02   6.0998522294e-06   2.0703971368e-02      21.738200      21.745600
   576   6.8803777059e-06   2.8488071198e-02   7.0033332189e-06   2.8688641225e-02      21.764500      21.772900
   577   6.7997755652e-06   2.7743979039e-02   6.7919883998e-06   2.6820844751e-02      21.778800      21.782800
   578   6.7998064720e-06   2.7744264361e-02   6.7922355289e-06   2.6823028796e-02      21.778800      21.782800
   579   7.3228692241e-06   3.2573005745e-02   7.4114826215e-06   3.2295732320e-02      21.786900      21.791300
   580   7.2564710014e-06   3.1960039433e-02   7.2362943710e-06   3.0747475788e-02      21.794200      21.804200
   581   6.6425164614e-06   2.6292215289e-02   6.6477132935e-06   2.5545788490e-02      21.806900      21.809700
   582   6.6727886694e-06   2.6571678246e-02   6.6753887663e-06   2.5790375278e-02      21.808900      21.816800
   583   6.6796541238e-06   2.6635057838e-02   6.6807206980e-06   2.5837497148e-02      21.809000      21.816800
   584   6.4049858300e-06   2.4099411490e-02   6.7706872737e-06   2.6632592357e-02      21.817600      21.823800
   585   6.4064387187e-06   2.4112824076e-02   6.7727260821e-06   2.6650610679e-02      21.817600      21.823900
   586   6.5696110130e-06   2.5619176434e-02   6.6008089315e-06   2.5131263060e-02      21.943100      21.953000
   587   6.5698409004e-06   2.5621298678e-02   6.6010361201e-06   2.5133270878e-02      21.943100      21.953000
   588   6.5009704575e-06   2.4985509653e-02   6.5204456373e-06   2.4421038516e-02      22.047000      22.052500
   589   6.4985488879e-06   2.4963154526e-02   6.5176162296e-06   2.4396033136e-02      22.047100      22.052500
   590   6.0049424864e-06   2.0406344376e-02   6.0027935992e-06   1.9846198899e-02      22.056000      22.062500
   591   6.7117850316e-06   2.6931679694e-02   6.7243343148e-06   2.6222940047e-02      22.156200      22.163500
   592   6.7113661872e-06   2.6927813062e-02   6.7238360910e-06   2.6218536908e-02      22.156200      22.163500
   593   6.8412402671e-06   2.8126767379e-02   6.8465214043e-06   2.7302789631e-02      22.163900      22.166100
   594   6.7891728248e-06   2.7646098066e-02   6.7817263820e-06   2.6730152390e-02      22.218600      22.224600
   595   6.7892176647e-06   2.7646512012e-02   6.7817728234e-06   2.6730562823e-02      22.218600      22.224600
   596   6.9288281912e-06   2.8935349966e-02   6.9967947987e-06   2.8630856802e-02      22.226700      22.240700
   597   7.0148222830e-06   2.9729218825e-02   7.0277360714e-06   2.8904305664e-02      22.238100      22.246100
   598   7.0148302004e-06   2.9729291915e-02   7.0277346164e-06   2.8904292805e-02      22.238100      22.246200
   599   6.7622621084e-06   2.7397667281e-02   6.7622895548e-06   2.6558376060e-02      22.257100      22.259500
   600   5.7151420042e-06   1.7731002697e-02   5.7622058969e-06   1.7719963375e-02      22.387900      22.396900
   601   7.4741342988e-06   3.3969434611e-02   7.4771959370e-06   3.2876485137e-02      22.396300      22.402400
   602   7.4742351973e-06   3.3970366072e-02   7.4769259605e-06   3.2874099173e-02      22.396400      22.402400
   603   7.2794348319e-06   3.2172033880e-02   7.2914731447e-06   3.1235127766e-02      22.436000      22.444900
   604   6.6065407857e-06   2.5960099814e-02   6.5967871211e-06   2.5095719613e-02      22.499900      22.505700
   605   6.6069520548e-06   2.5963896514e-02   6.5968642689e-06   2.5096401420e-02      22.500000      22.505800
   606   6.3115457222e-06   2.3236803489e-02   6.3357597483e-06   2.2788844959e-02      22.507800      22.513000
   607   6.3129060484e-06   2.3249361568e-02   6.3375429706e-06   2.2804604495e-02      22.507900      22.513000
   608   6.1892161385e-06   2.2107497452e-02   6.1855668773e-06   2.1461489426e-02      22.516100      22.519000
   609   6.4216246856e-06   2.4253015872e-02   6.4779930054e-06   2.4045856024e-02      22.598600      22.611800
   610   6.4202900636e-06   2.4240695085e-02   6.4573574814e-06   2.3863486003e-02      22.602900      22.611800
   611   6.4270273078e-06   2.4302891083e-02   6.4762669834e-06   2.4030602005e-02      22.602900      22.612900
   612   6.3986417400e-06   2.4040844962e-02   6.2707791556e-06   2.2214567707e-02      22.614700      22.631000
   613   9.0845006532e-06   4.8835801270e-02   9.0487555073e-06   4.6765415259e-02      22.824100      22.832700
   614   9.0847663868e-06   4.8838254434e-02   9.0489661882e-06   4.6767277188e-02      22.824200      22.832800
   615   7.9270329006e-06   3.8150443892e-02   7.8652226931e-06   3.6305738856e-02      22.849800      22.862700
   616   5.4193714400e-06   1.5000547207e-02   5.3766732026e-06   1.4312751360e-02      23.131800      23.137100
   617   5.4195200215e-06   1.5001918861e-02   5.3767777497e-06   1.4313675313e-02      23.131800      23.137100
   618   5.6136481823e-06   1.6794045485e-02   5.5021223373e-06   1.5421429833e-02      23.137900      23.141600
   619   5.5137237951e-06   1.5871576772e-02   5.7532324965e-06   1.7640659394e-02      23.138700      23.146700
   620   4.7574817061e-06   8.8902012939e-03   4.6779955114e-06   8.1380661521e-03      23.153100      23.157900
   621   4.7571025845e-06   8.8867013691e-03   4.6777059910e-06   8.1355074658e-03      23.153100      23.157900
   622   6.3232358185e-06   2.3344722570e-02   5.4321115742e-06   1.4802697578e-02      23.165800      23.173300
   623   5.4253294674e-06   1.5055549734e-02   5.4323392927e-06   1.4804710080e-02      23.168100      23.173300
   624   5.4251872307e-06   1.5054236652e-02   6.5375183860e-06   2.4571921893e-02      23.168100      23.180700
   625   5.8664624323e-06   1.9127942568e-02   5.8721698682e-06   1.8691789033e-02      23.183700      23.185900
   626   5.0347966897e-06   1.1450281002e-02   5.0320610314e-06   1.1267181561e-02      23.195800      23.198900
   627   5.0359121905e-06   1.1460578934e-02   5.0331740615e-06   1.1277018157e-02      23.195800      23.198900
   628   5.3049345033e-06   1.3944103463e-02   5.3051914398e-06   1.3681018890e-02      23.202800      23.205700
   629   5.5367660965e-06   1.6084295636e-02   5.4952122538e-06   1.5360360773e-02      23.208700      23.212400
   630   4.9493792568e-06   1.0661735666e-02   4.9255153884e-06   1.0325565972e-02      23.215100      23.218100
   631   4.9497560523e-06   1.0665214117e-02   4.9259557787e-06   1.0329457997e-02      23.215100      23.218100
   632   5.1371230944e-06   1.2394924341e-02   5.2759283404e-06   1.3422401177e-02      23.228800      23.237100
   633   5.6639439987e-06   1.7258359736e-02   5.6753825486e-06   1.6952646984e-02      23.281900      23.289700
   634   5.6644761125e-06   1.7263272034e-02   5.6759124861e-06   1.6957330399e-02      23.282000      23.289700
   635   5.4953155443e-06   1.5701637922e-02   5.5349487702e-06   1.5711539124e-02      23.371200      23.378400
   636   5.4953818938e-06   1.5702250439e-02   5.5350399894e-06   1.5712345290e-02      23.371200      23.378400
   637   6.7071603384e-06   2.6888986064e-02   6.7120458805e-06   2.6114338879e-02      23.396400      23.411900
   638   6.0188588679e-06   2.0534815782e-02   6.0596158044e-06   2.0348374987e-02      23.436500      23.446200
   639   6.0197665905e-06   2.0543195576e-02   6.0605531447e-06   2.0356658894e-02      23.436600      23.446200
   640   7.0001278653e-06   2.9593564847e-02   7.0098311044e-06   2.8746067414e-02      23.704900      23.710100
   641   1.3432272167e-05   8.8972982044e-02   1.4086544371e-05   9.1287747607e-02      23.709100      23.731400
   642   7.1859014203e-06   3.1308564528e-02   7.1436104192e-06   2.9928365299e-02      23.731700      23.740400
   643   7.1861907067e-06   3.1311235123e-02   7.1415114034e-06   2.9909814882e-02      23.731800      23.740400
   644   7.1315569440e-06   3.0806874395e-02   7.0949754268e-06   2.9498545123e-02      23.791200      23.797100
   645   7.1313027369e-06   3.0804527639e-02   7.0946499512e-06   2.9495668675e-02      23.791200      23.797100
   646   7.6325158635e-06   3.5431560546e-02   7.5870583295e-06   3.3847413074e-02      23.880100      23.882900
   647   7.3739062369e-06   3.3044162474e-02   7.3805282484e-06   3.2022167682e-02      23.884500      23.891200
   648   7.3739786910e-06   3.3044831347e-02   7.3796865900e-06   3.2014729380e-02      23.884500      23.891200
   649   7.2036252488e-06   3.1472185019e-02   7.3171499454e-06   3.1462050943e-02      23.895600      23.897600
   650   8.0480894402e-06   3.9267997609e-02   6.6199656403e-06   2.5300563795e-02      23.911000      23.917200
   651   8.0555993307e-06   3.9337326420e-02   8.0492540737e-06   3.7932148082e-02      23.911000      23.917400
   652   6.7144408584e-06   2.6956197404e-02   7.9843127614e-06   3.7358217978e-02      23.912800      23.917400
   653   6.7002590107e-06   2.6825275302e-02   6.6895188251e-06   2.5915252122e-02      23.950000      23.956100
   654   6.7006299703e-06   2.6828699878e-02   6.6901321879e-06   2.5920672822e-02      23.950000      23.956100
   655   8.1183490789e-06   3.9916611229e-02   8.1969423555e-06   3.9237368874e-02      23.957100      23.969400
   656   7.8322664212e-06   3.7275591268e-02   7.8174727115e-06   3.5883740116e-02      23.965200      23.969400
   657   6.6276404118e-06   2.6154884546e-02   6.6569290771e-06   2.5627234575e-02      23.997900      24.004200
   658   6.6345206632e-06   2.6218400739e-02   6.6787809665e-06   2.5820354435e-02      23.997900      24.004200
   659   7.8265718556e-06   3.7223020933e-02   7.9210989074e-06   3.6799554585e-02      24.001200      24.004800
   660   8.3029379002e-06   4.1620673842e-02   8.3431646682e-06   4.0529633909e-02      24.114500      24.124500
   661   8.3038262678e-06   4.1628874956e-02   8.3437947096e-06   4.0535202009e-02      24.114500      24.124500
   662   9.5959057481e-06   5.3556923039e-02   9.4595613426e-06   5.0395983039e-02      24.129400      24.143500
   663   9.5957495787e-06   5.3555481335e-02   9.4589503952e-06   5.0390583685e-02      24.129400      24.143500
   664   9.2977155197e-06   5.0804130013e-02   9.3089806618e-06   4.9065200170e-02      24.233800      24.241700
   665   9.2978300604e-06   5.0805187415e-02   9.3091430434e-06   4.9066635246e-02      24.233800      24.241700
   666   9.3908450585e-06   5.1663870945e-02   9.4086283956e-06   4.9945854291e-02      24.291300      24.295900
   667   8.5014354586e-06   4.3453137291e-02   8.5753831551e-06   4.2581905040e-02      24.296400      24.307100
   668   9.1040854311e-06   4.9016601426e-02   9.1226104167e-06   4.7418120823e-02      24.320800      24.329400
   669   9.1031496496e-06   4.9007962603e-02   9.1219214808e-06   4.7412032233e-02      24.320800      24.329400
   670   9.5619289255e-06   5.3243260312e-02   9.6218422444e-06   5.1830168639e-02      24.348400      24.353900
   671   9.5646077809e-06   5.3267990614e-02   9.6213395847e-06   5.1825726297e-02      24.348400      24.353900
   672   1.0640325283e-05   6.3198656862e-02   1.0694942174e-05   6.1313875280e-02      24.349600      24.358200
   673   9.9680176657e-06   5.6992136517e-02   9.9987268280e-06   5.5160951477e-02      24.363800      24.370000
   674   9.9689941366e-06   5.7001150972e-02   9.9997471960e-06   5.5169969156e-02      24.363800      24.370100
   675   9.1754485160e-06   4.9675401695e-02   9.1459750792e-06   4.7624610078e-02      24.381300      24.385300
   676   1.0108112345e-05   5.8285444009e-02   1.0055395210e-05   5.5661768128e-02      24.394000      24.401500
   677   1.0094556061e-05   5.8160296899e-02   1.0044176481e-05   5.5562620659e-02      24.394000      24.401500
   678   1.0628950127e-05   6.3093645211e-02   1.0761088996e-05   6.1898459285e-02      24.396800      24.403000
   679   9.9560517373e-06   5.6881671046e-02   1.0075624435e-05   5.5840547410e-02      24.420400      24.428800
   680   9.9559235360e-06   5.6880487534e-02   1.0075778400e-05   5.5841908103e-02      24.420500      24.428800
   681   9.5025458559e-06   5.2695055561e-02   8.9924411089e-06   4.6267727002e-02      24.436700      24.450200
   682   9.3010929610e-06   5.0835309429e-02   9.2107355214e-06   4.8196941712e-02      24.445700      24.452300
   683   9.2981106987e-06   5.0807778174e-02   9.2061349793e-06   4.8156283623e-02      24.445700      24.452400
   684   1.0048054466e-05   5.7731009637e-02   9.6848020936e-06   5.2386587220e-02      24.476000      24.482500
   685   9.4502832810e-06   5.2212584849e-02   9.4823376708e-06   5.0597272788e-02      24.480400      24.488500
   686   9.4592324874e-06   5.2295200947e-02   9.4899032598e-06   5.0664134991e-02      24.480500      24.488500
   687   9.5208685914e-06   5.2864204962e-02   9.7193161597e-06   5.2691611262e-02      24.496800      24.508600
   688   9.3622830593e-06   5.1400196067e-02   9.3246061055e-06   4.9203292738e-02      24.515300      24.519100
   689   9.2323749861e-06   5.0200927936e-02   9.1199752660e-06   4.7394832222e-02      24.541600      24.548200
   690   9.2214345154e-06   5.0099929149e-02   9.1094914050e-06   4.7302179283e-02      24.541700      24.548200
   691   1.3046210282e-05   8.5408987101e-02   1.0436830681e-05   5.9032770224e-02      24.546300      24.550700
   692   1.0480294648e-05   6.1721307259e-02   1.2880009508e-05   8.0624786610e-02      24.546900      24.552600
   693   8.1379919338e-06   4.0097947533e-02   8.0636519541e-06   3.8059391846e-02      24.558600      24.565200
   694   8.1360041616e-06   4.0079597081e-02   8.0623409995e-06   3.8047806058e-02      24.558600      24.565200
   695   1.0977912245e-05   6.6315147437e-02   1.0960578359e-05   6.3661481109e-02      24.576200      24.581900
   696   9.8327963122e-06   5.5743817949e-02   9.2783997692e-06   4.8794936231e-02      24.578200      24.585600
   697   9.8299982756e-06   5.5717987406e-02   9.2695954620e-06   4.8717126639e-02      24.578300      24.585600
   698   8.9906813205e-06   4.7969692390e-02   8.9602167400e-06   4.5982938555e-02      24.582800      24.589100
   699   8.9990475539e-06   4.8046926675e-02   8.9676147336e-06   4.6048319606e-02      24.582800      24.589100
   700   1.0571801021e-05   6.2566063666e-02   1.0570649972e-05   6.0215421403e-02      24.594600      24.598000
   701   7.9470013879e-06   3.8334786326e-02   7.8591682317e-06   3.6252231504e-02      24.599800      24.605000
   702   7.9470550632e-06   3.8335281838e-02   7.8587936194e-06   3.6248920803e-02      24.599800      24.605000
   703   9.0767840309e-06   4.8764563979e-02   1.0191487379e-05   5.6864506263e-02      24.609900      24.616600
   704   9.0600704314e-06   4.8610269586e-02   9.1913736976e-06   4.8025828237e-02      24.610000      24.617200
   705   1.0131834161e-05   5.8504435921e-02   9.2410358323e-06   4.8464725962e-02      24.611900      24.617300
   706   1.0780822612e-05   6.4495681482e-02   1.0779457470e-05   6.2060793864e-02      24.766200      24.778600
   707   1.0781415919e-05   6.4501158695e-02   1.0780050112e-05   6.2066031434e-02      24.766200      24.778600
   708   1.2244552006e-05   7.8008344492e-02   1.2287160091e-05   7.5385377128e-02      25.313100      25.332200
   709   1.1995084188e-05   7.5705340553e-02   1.1977859116e-05   7.2651876144e-02      25.398800      25.412800
   710   1.2000816803e-05   7.5758262147e-02   1.1982382968e-05   7.2691856464e-02      25.398900      25.412900
   711   1.0506198237e-05   6.1960440576e-02   1.0529976799e-05   5.9855965184e-02      25.410300      25.425600
   712   6.3040149281e-06   2.3167281702e-02   6.2890252186e-06   2.2375820451e-02      25.793600      25.799600
   713   6.3013690200e-06   2.3142855558e-02   6.2881225769e-06   2.2367843199e-02      25.793600      25.799600
   714   6.9576333564e-06   2.9201269672e-02   6.9022001114e-06   2.7794859856e-02      25.797600      25.809300
   715   6.3603247808e-06   2.3687115537e-02   6.3552472928e-06   2.2961069511e-02      25.856500      25.861200
   716   6.3603474988e-06   2.3687325262e-02   6.3552691392e-06   2.2961262582e-02      25.856500      25.861200
   717   1.0029339088e-05   5.7558235492e-02   9.8299003425e-06   5.3668918146e-02      25.986100      25.989000
   718   1.0037084840e-05   5.7629741705e-02   1.0006512338e-05   5.5229757272e-02      26.004100      26.014900
   719   1.0038050789e-05   5.7638659024e-02   1.0007915731e-05   5.5242159997e-02      26.004100      26.014900
   720   1.0982963068e-05   6.6361774955e-02   1.0876069073e-05   6.2914615648e-02      26.021200      26.026500
   721   8.4110013806e-06   4.2618279956e-02   8.3526193023e-06   4.0613190876e-02      26.071400      26.077800
   722   8.4106113257e-06   4.2614679099e-02   8.3522438411e-06   4.0609872674e-02      26.071400      26.077800
   723   1.0210793848e-05   5.9233365500e-02   1.0161742930e-05   5.6601634534e-02      26.164200      26.173100
   724   1.0210167407e-05   5.9227582406e-02   1.0161637540e-05   5.6600703130e-02      26.164200      26.173100
   725   9.5707824783e-06   5.3324993367e-02   9.5331971307e-06   5.1046752081e-02      26.167900      26.181900
   726   1.0663585749e-05   6.3413389756e-02   1.0732196779e-05   6.1643119315e-02      26.179700      26.184300
   727   9.1468472400e-06   4.9411364226e-02   9.1932907454e-06   4.8042770480e-02      26.253200      26.259300
   728   9.1462644089e-06   4.9405983723e-02   9.1938971160e-06   4.8048129385e-02      26.253300      26.259400
   729   1.1061411167e-05   6.7085981719e-02   1.0898030007e-05   6.3108699211e-02      26.255000      26.263000
   730   8.3137083675e-06   4.1720103214e-02   7.9215002469e-06   3.6803101493e-02      26.460200      26.475500
   731   9.6366615645e-06   5.3933167183e-02   9.5553478252e-06   5.1242512683e-02      26.562500      26.572200
   732   9.6364843457e-06   5.3931531158e-02   9.5552259582e-06   5.1241435662e-02      26.562500      26.572200
   733   8.6188502701e-06   4.4537071785e-02   9.2118412033e-06   4.8206713368e-02      26.576900      26.590800
   734   9.7020441644e-06   5.4536757602e-02   9.7050741644e-06   5.2565745159e-02      26.651200      26.655600
   735   7.2782172274e-06   3.2160793360e-02   7.2427591330e-06   3.0804609243e-02      26.656900      26.663700
   736   7.2760537867e-06   3.2140821195e-02   7.2413781048e-06   3.0792404167e-02      26.657000      26.663800
   737   8.6974182636e-06   4.5262385372e-02   8.7663475315e-06   4.4269585820e-02      26.666500      26.673500
   738   8.7704640768e-06   4.5936720029e-02   8.6558746016e-06   4.3293262152e-02      26.710100      26.717200
   739   8.7728759201e-06   4.5958985364e-02   8.6588456050e-06   4.3319518909e-02      26.710100      26.717200
   740   8.8189906064e-06   4.6384700813e-02   8.8462573842e-06   4.4975802994e-02      26.727100      26.733000
   741   8.8181729216e-06   4.6377152219e-02   8.8455601386e-06   4.4969640965e-02      26.727100      26.733000
   742   9.1734397448e-06   4.9656857387e-02   9.0677561681e-06   4.6933336893e-02      26.736200      26.747200
   743   7.6330171154e-06   3.5436187937e-02   7.6354142598e-06   3.4274766991e-02      26.756600      26.762600
   744   7.6332005581e-06   3.5437881419e-02   7.6356363443e-06   3.4276729701e-02      26.756600      26.762600
   745   8.9365393386e-06   4.7469871618e-02   8.9525030990e-06   4.5914767916e-02      26.791800      26.801300
   746   7.1547940935e-06   3.1021392031e-02   7.1551427574e-06   3.0030284336e-02      26.814400      26.816900
   747   7.3229926808e-06   3.2574145455e-02   7.3299721642e-06   3.1575369525e-02      26.846000      26.851900
   748   7.3224124635e-06   3.2568789083e-02   7.3293858716e-06   3.1570188062e-02      26.846000      26.851900
   749   9.2722331232e-06   5.0568885003e-02   9.2234992040e-06   4.8309742970e-02      26.866100      26.873700
   750   9.5188385979e-06   5.2845464737e-02   9.6047601154e-06   5.1679202363e-02      26.899600      26.905300
   751   9.5191373104e-06   5.2848222351e-02   9.6050974917e-06   5.1682183984e-02      26.899600      26.905400
   752   8.8604467389e-06   4.6767410042e-02   8.8993410515e-06   4.5444939106e-02      26.921300      26.928000
   753   8.8600496739e-06   4.6763744470e-02   8.8989740696e-06   4.5441695840e-02      26.921300      26.928100
   754   9.2635877561e-06   5.0489073849e-02   9.2873880441e-06   4.8874371669e-02      27.041900      27.054200
   755   9.2642211220e-06   5.0494920872e-02   9.2880343721e-06   4.8880083704e-02      27.041900      27.054200
   756   8.9104423488e-06   4.7228952887e-02   8.9077018639e-06   4.5518829234e-02      27.091300      27.094200
   757   9.2251159990e-06   5.0133915381e-02   9.2448702341e-06   4.8498613153e-02      27.092300      27.103900
   758   1.0077555632e-05   5.8003354596e-02   1.0001498936e-05   5.5185450462e-02      27.111800      27.120800
   759   1.0077830930e-05   5.8005896054e-02   1.0001601513e-05   5.5186357006e-02      27.111800      27.120800
   760   9.7940613670e-06   5.5386229816e-02   9.7797043731e-06   5.3225302566e-02      27.175500      27.181100
   761   9.7945796745e-06   5.5391014659e-02   9.7804108022e-06   5.3231545756e-02      27.175600      27.181100
   762   8.3676119030e-06   4.2217722728e-02   9.6604729642e-06   5.2171574322e-02      27.189300      27.194900
   763   9.6691942231e-06   5.4233497868e-02   8.8503896909e-06   4.5012322971e-02      27.191700      27.204900
   764   8.8713528283e-06   4.6868091432e-02   8.8515895762e-06   4.5022927166e-02      27.195800      27.204900
   765   8.8726233274e-06   4.6879820258e-02   8.3642312888e-06   4.0715813820e-02      27.195800      27.208800
   766   7.8759347328e-06   3.7678722600e-02   7.5184050002e-06   3.3240677376e-02      27.239900      27.253300
   767   1.1205282332e-05   6.8414152464e-02   1.1253965633e-05   6.6254342003e-02      27.252300      27.255800
   768   1.1206512208e-05   6.8425506274e-02   1.1256082219e-05   6.6273047703e-02      27.252300      27.255900
   769   1.1678378875e-05   7.2781622425e-02   1.1810072493e-05   7.1169032777e-02      27.257200      27.266300
   770   9.3106121777e-06   5.0923187671e-02   9.2058544689e-06   4.8153804564e-02      27.268800      27.275500
   771   9.3100282371e-06   5.0917796925e-02   9.2049700720e-06   4.8145988553e-02      27.268800      27.275500
   772   8.8990029052e-06   4.7123347747e-02   8.8711897885e-06   4.5196147439e-02      27.282300      27.289800
   773   8.9008692866e-06   4.7140577560e-02   8.8729702012e-06   4.5211882145e-02      27.282300      27.289900
   774   9.4756841667e-06   5.2447077379e-02   9.5144631266e-06   5.0881187072e-02      27.291500      27.295900
   775   9.6958776317e-06   5.4479830223e-02   9.7302925450e-06   5.2788616970e-02      27.306800      27.310400
   776   8.8021959301e-06   4.6229657947e-02   8.7981680856e-06   4.4550805482e-02      27.311900      27.317000
   777   8.8062254353e-06   4.6266856998e-02   8.8014179573e-06   4.4579526787e-02      27.311900      27.317100
   778   8.7222225098e-06   4.5491369925e-02   8.7267934357e-06   4.3920019641e-02      27.319400      27.326000
   779   8.7226800382e-06   4.5495593675e-02   8.7275518828e-06   4.3926722549e-02      27.319400      27.326000
   780   8.5896846533e-06   4.4267824509e-02   9.5395688530e-06   5.1103063281e-02      27.321700      27.328100
   781   9.5380269505e-06   5.3022605227e-02   8.6565905134e-06   4.3299589146e-02      27.324700      27.330000
